timestamp_us,lin_m,lin_b
1777478760258454,282415.7722773093,-8944.797653212776
1777478760268460,300333.39691199106,-9019.587549799016
1777478760278454,274579.1520312643,-9102.066179655894
1777478760288447,284477.64973415603,-9145.36473680429
1777478760298460,253796.15879843032,-9241.64185964239
1777478760308449,261800.84071192998,-9274.033951913258
1777478760318451,285421.57823803107,-9331.588279766524
1777478760328444,269585.95513529,-9431.091018196297
1777478760338434,285962.04910036956,-9486.990796192766
1777478760348462,267829.18873600016,-9555.529995380291
1777478760358449,250359.93194473285,-9581.891258384612
1777478760368460,211635.4725552666,-9415.290868280541
1777478760378456,258620.82875431498,-9351.26112781924
1777478760388459,232480.01564408344,-9452.80028831269
1777478760398461,253545.75034090297,-9544.025696265124
1777478760408461,217064.4194053084,-9357.301333431376
1777478760418456,281701.3195238736,-9354.68531596908
1777478760428431,257736.0693972957,-9420.714486318035
1777478760438440,258665.10997372572,-9468.673569217039
1777478760448453,289419.30403336615,-9424.986494836196
1777478760458434,271705.60365405364,-9494.350222010598
1777478760468462,284415.005551745,-9606.356292823923
1777478760478455,239137.18845601653,-9525.963470815348
1777478760488461,273505.7633775151,-9559.869154846614
1777478760498460,259490.7791634984,-9485.893001118484
1777478760508459,231833.5573131891,-9559.34514414624
1777478760518457,302336.0085247855,-9666.193570614489
1777478760528411,278595.2761321457,-9742.238979258693
1777478760538459,273751.6903997779,-9843.811317748246
1777478760548454,237918.1235535142,-9899.121062476117
1777478760558416,241986.5514370394,-9970.639670731376
1777478760568439,285413.45649872744,-9976.17965949344
1777478760578430,227241.80324793313,-10000.263056320067
1777478760588426,231411.76750639713,-9897.823552027561
1777478760598434,301497.15574748884,-9844.588008697594
1777478760608461,248282.02494466183,-9829.223237642853
1777478760618459,259876.3885117211,-9986.580741807446
1777478760628438,257810.43733209764,-10223.187339401255
1777478760638462,264761.13708043133,-10377.25416859581
1777478760648428,266440.721211095,-10436.962239409437
1777478760658446,247931.99806075645,-10507.919152624743
1777478760668462,251281.36277208096,-10463.814656785642
1777478760678456,294970.03284852335,-10330.181209972296
1777478760688460,269226.18776662287,-10224.075722210957
1777478760698462,279119.3093746373,-10152.771293290705
1777478760708460,299244.9725228454,-10058.873002948476
1777478760718460,277763.11334153474,-9974.202521089983
1777478760728444,255382.03689568257,-9847.99279996353
1777478760738461,252100.41234171306,-9677.001915725785
1777478760748457,261416.54101451824,-9533.211351685974
1777478760758462,285655.83907736494,-9374.169178430377
1777478760768451,243388.95349547925,-9159.5398007174
1777478760778461,243339.06526150813,-8953.943592798829
1777478760788450,235838.4143907874,-8741.492208896658
1777478760798461,270240.47343043686,-8539.542258041465
1777478760808462,235448.47396393094,-8327.534133143728
1777478760818462,248473.31253455655,-8106.051932465328
1777478760828438,234096.5617543119,-7927.243645728858
1777478760838462,252164.0786954984,-7857.961116520581
1777478760848457,286379.1964629483,-7886.148975901371
1777478760858421,299233.20739221433,-7978.0364998104005
1777478760868409,299381.7818457842,-8017.830072221845
1777478760878457,220157.4844638984,-7949.8381553501285
1777478760888459,189206.04529721107,-7849.228621446913
1777478760898422,208956.00940957232,-7909.792479719836
1777478760908455,192864.81261144974,-7809.5159799870235
1777478760918457,207403.95749388647,-7968.924238251876
1777478760928460,209254.18840778354,-8154.7355840948085
1777478760938461,179290.792482229,-8337.73739743848
1777478760948462,237907.7073263524,-8514.89069321211
1777478760958461,233357.2063683904,-8689.448219643922
1777478760968452,267077.9199087828,-8808.979826395287
1777478760978456,259598.44197143355,-8891.817684129433
1777478760988454,283753.84246357274,-8931.690188589855
1777478760998459,196330.33765062038,-8835.578094852142
1777478761008460,284087.4937133089,-8749.395076414143
1777478761018461,201666.12509412563,-8659.773862997643
1777478761028454,230913.43355038165,-8528.715004246464
1777478761038450,197750.89608091323,-8418.410561859911
1777478761048460,228528.1261129588,-8274.297524512585
1777478761058456,205465.23814326542,-8199.11533317072
1777478761068450,216964.1512376215,-8224.1313704079
1777478761078458,220556.12507545817,-8316.681020093614
1777478761088442,236053.0731912426,-8277.914311473765
1777478761098446,271823.74643477873,-8244.303479197055
1777478761108418,299829.70445799094,-8255.44065181397
1777478761118460,276071.788919915,-8227.313588356907
1777478761128461,249134.61775988629,-8311.93192388553
1777478761138462,221052.8251578157,-8530.14705170968
1777478761148461,254425.2100284354,-8663.119149711547
1777478761158460,287821.6827223916,-8756.284949863026
1777478761168462,279150.66116081364,-8874.299506738458
1777478761178445,308198.93398149667,-8929.837583181845
1777478761188459,277735.28203840763,-9053.864788511482
1777478761198460,259406.76036290376,-9286.086042736877
1777478761208459,283441.3926770762,-9440.953261267894
1777478761218460,272733.3553996037,-9575.113030427334
1777478761228457,268136.23745092907,-9694.465596090224
1777478761238440,322553.52842301433,-9756.468164678114
1777478761248453,327201.2739102363,-9814.034179720848
1777478761258461,352724.51731467736,-9865.123993543233
1777478761268458,340464.8207463382,-9959.22557063458
1777478761278456,365459.967592724,-10003.822472892254
1777478761288424,317479.7278123037,-10071.031087105732
1777478761298455,314327.72782879276,-10194.823245867878
1777478761308462,305468.1730583721,-10362.98670897493
1777478761318461,350905.99038460216,-10492.470547907998
1777478761328441,364510.056843389,-10600.500210377186
1777478761338428,317940.3433060305,-10652.99161643335
1777478761348450,296511.0109603612,-10741.876454512136
1777478761358453,355098.3122472773,-10913.200011263634
1777478761368462,323587.6142126654,-11090.579661600863
1777478761378452,348054.72981088684,-11209.016889220147
1777478761388415,342873.7996719704,-11308.116066177914
1777478761398455,379782.088873089,-11358.334467426846
1777478761408450,430114.7663391221,-11416.84474909945
1777478761418418,425668.3885243615,-11561.550384532526
1777478761428446,482755.2888769114,-11563.92309724984
1777478761438413,548258.4591419058,-11526.773172408457
1777478761448455,499491.89236144954,-11537.276978545791
1777478761458455,415272.7644174106,-11491.35019309749
1777478761468446,443982.2787789083,-11553.480365476114
1777478761478453,268411.6463031891,-11453.561747758673
1777478761488457,247643.24473421343,-11351.954506875696
1777478761498428,279687.7843316398,-11232.953713402605
1777478761508454,249026.6350077525,-11118.003883734884
1777478761518462,269317.64228555944,-10957.205833587373
1777478761528459,306798.9153575145,-10879.975904919756
1777478761538455,278202.5274605717,-11021.09471817279
1777478761548461,288726.46914366505,-11023.415727933527
1777478761558457,280088.9036949377,-10910.179034215884
1777478761568458,317779.3639836919,-11109.953619254406
1777478761578456,310591.6685048314,-11259.192933093736
1777478761588459,385434.4296932572,-11354.151227575048
1777478761598459,333467.33603907615,-11497.985610428032
1777478761608460,328847.2988262379,-11692.474052944253
1777478761618444,347102.90597026906,-11904.560356710168
1777478761628436,326603.96349629737,-12078.53286765969
1777478761638462,341858.618844177,-12197.861038002813
1777478761648457,371733.6997500394,-12291.283386037529
1777478761658462,381531.5078760923,-12436.2053892678
1777478761668461,348483.84209596715,-12629.014535044087
1777478761678454,390050.49645480723,-12820.252309290521
1777478761688462,390043.97072471154,-12966.274800102638
1777478761698432,428276.3564067767,-13064.77923904574
1777478761708441,512014.72450404166,-13169.73177844994
1777478761718460,438555.00172586826,-13167.33385352862
1777478761728454,378748.6181321987,-13329.786791322515
1777478761738439,369809.1996750335,-13465.290052054195
1777478761748448,366455.55954797077,-13594.96715550322
1777478761758414,420788.04684010934,-13677.811912337123
1777478761768414,529385.5703482281,-13712.543328574155
1777478761778398,461698.84599194775,-13785.671846143741
1777478761788440,408964.82315840176,-13840.939355263261
1777478761798461,403891.9450676685,-13880.862734233408
1777478761808415,406466.00085653824,-13958.6876658003
1777478761818418,429219.47100998426,-14005.313080249227
1777478761828458,444007.5050437938,-14061.438491338207
1777478761838456,490818.20711823425,-14066.443651714853
1777478761848427,296241.80154004745,-13789.811396617042
1777478761858458,393413.151222158,-13768.728362970387
1777478761868460,284857.2062012519,-13909.8418304178
1777478761878462,333691.7726495384,-14007.11027550614
1777478761888456,300111.458413408,-14171.60942217889
1777478761898458,342746.9776854537,-14255.68340633397
1777478761908434,366525.6782096273,-14356.656121179414
1777478761918462,365212.43465003476,-14167.925849454214
1777478761928457,397385.44404298457,-13889.440309125435
1777478761938461,351899.1517314918,-13506.33408808091
1777478761948461,415756.0553175359,-13033.4517697073
1777478761958457,336503.0260985528,-12808.764529289623
1777478761968460,356007.09891797934,-12520.361330743213
1777478761978462,362850.13319352904,-12215.637163560003
1777478761988462,324714.997193976,-11877.30972321191
1777478761998455,380271.3654532355,-11537.351866979154
1777478762008462,330404.9980387264,-11236.090132387368
1777478762018459,316526.4640363652,-10899.428931120747
1777478762028458,331309.36128656747,-10629.129608676598
1777478762038457,322363.5893207194,-10312.14120016725
1777478762048455,296195.93057271687,-10037.401947491717
1777478762058456,292797.53963871533,-9805.41122072794
1777478762068454,264266.6370809516,-9500.059422335291
1777478762078459,325876.1796040874,-9298.412033813045
1777478762088449,246729.11823147952,-9024.502032109613
1777478762098456,286927.78539004066,-8864.030685268337
1777478762108447,296225.7908648716,-8813.711760676732
1777478762118423,393005.5861890297,-8891.190197497477
1777478762128461,418727.73955951014,-8888.651174876106
1777478762138460,264182.75639883894,-8515.95681343054
1777478762148451,265783.35989802727,-8390.315155106056
1777478762158438,229768.74210049782,-8213.863512601381
1777478762168457,227542.54873413593,-8047.408412487055
1777478762178459,266574.2430987852,-7966.941823058841
1777478762188449,342878.3743821442,-7933.706853224437
1777478762198461,310303.010000182,-7961.561655024775
1777478762208462,291681.9401639419,-7955.784745345226
1777478762218433,342635.4241733757,-7995.047635084737
1777478762228351,304967.43316481553,-8085.481156372848
1777478762238442,281976.9581089204,-8174.518181791844
1777478762248454,194001.4934330254,-7850.310697974737
1777478762258462,237270.5627614685,-7917.072890289734
1777478762268442,235250.00538229756,-8102.26958586453
1777478762278460,208188.58833634376,-8250.828205928598
1777478762288457,217442.42402441893,-8342.387917100794
1777478762298452,210909.96994513,-8405.553560169554
1777478762308458,251219.9703413656,-8574.39646135067
1777478762318462,225063.33297927852,-8802.364866330981
1777478762328461,256225.648472709,-8961.867254456416
1777478762338443,282027.96535809484,-9039.005138122244
1777478762348449,258910.80171760134,-9099.324009311482
1777478762358451,290820.23718987673,-9180.299564711948
1777478762368459,201989.05196015752,-9253.007389148443
1777478762378457,208568.39381530136,-9177.632090465677
1777478762388461,208311.6086190563,-9006.08718432976
1777478762398461,232137.86241072958,-8891.235024489406
1777478762408430,246034.46447498802,-8859.64160387072
1777478762418461,243680.55259381275,-8938.28488086184
1777478762428462,257998.16980024465,-8832.502048400038
1777478762438453,235208.2916457286,-9022.232095817331
1777478762448462,246695.61183382972,-9284.580728175293
1777478762458451,263648.6421622826,-9524.173406419297
1777478762468448,307824.18638310255,-9691.52667234213
1777478762478450,314793.60555171315,-9746.123628826253
1777478762488461,365185.4462014978,-9767.604034623799
1777478762498435,426772.76139963226,-9836.220182654502
1777478762508446,426093.9665301998,-9870.95451587668
1777478762518423,415778.60427413724,-9910.408052239914
1777478762528433,399242.8239215688,-9942.505427146356
1777478762538461,390702.94379641727,-9901.38292317727
1777478762548434,372823.49419699446,-9924.076205504593
1777478762558401,322692.1307864635,-9982.34681003121
1777478762568456,287405.53400889615,-10043.979713406326
1777478762578459,278828.784979059,-10068.059014800598
1777478762588329,281587.57534454035,-10167.294285984506
1777478762598456,224432.74580351103,-10255.527975964
1777478762608462,163903.77082498465,-10024.522553166315
1777478762618449,219786.20756137292,-10011.206778358428
1777478762628445,265251.6632115476,-9849.138710167786
1777478762638459,248513.9852338298,-9983.201509863251
